IndicatorCode,IndicatorName,SpatialDim,TimeDim,Dim1,NumericValue,Value
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ZWE,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GTM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CAF,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SOM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,FJI,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,HRV,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CMR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,COD,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,DMA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,LVA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,VEN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MHL,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,IRQ,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BEN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GNB,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,NLD,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BGR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,JOR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GAB,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BRB,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MKD,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CUB,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BWA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,HND,2013,,,Yes
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",GLOBAL,2021,,77.76879279,77.8 [76.4-79.2]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",AFR,2021,,39.05413857,39.1 [34.1-44.7]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",AMR,2021,,88.50922368,88.5 [86.7-90.1]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",EMR,2021,,61.03396463,61.0 [51.4-69.8]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",EUR,2021,,84.00947831,84.0 [82.8-85.1]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",SEAR,2021,,66.32036332,66.3 [57.7-73.7]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",WPR,2021,,81.14852777,81.1 [78.6-83.5]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",WB_HI,2021,,87.29668359,87.3 [86.3-88.1]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",WB_LI,2021,,41.86248905,41.9 [35.1-49.7]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",WB_LMI,2021,,60.09502419,60.1 [54.3-65.4]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",WB_UMI,2021,,78.65519569,78.7 [76.5-80.5]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",AFG,2021,,42.30850812,42.3 [23.6-63.9]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",AGO,2021,,44.88629888,44.9 [26.5-64.2]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",ALB,2021,,79.06301943,79.1 [63.5-89.2]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",AND,2021,,90.6637517,90.7 [81.4-95.3]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",ARE,2021,,80.70764482,80.7 [63.0-90.1]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",ARG,2021,,84.90048682,84.9 [80.7-88.3]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",ARM,2021,,77.11521037,77.1 [60.4-88.3]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",ATG,2021,,88.15763891,88.2 [76.3-94.5]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",AUS,2021,,90.82940235,90.8 [88.6-92.7]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",AUT,2021,,86.86912929,86.9 [83.9-89.4]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",AZE,2021,,74.26738238,74.3 [57.9-86.1]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BDI,2021,,31.49462945,31.5 [17.0-51.4]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BEL,2021,,91.5,91.5 [91.0-92.0]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BEN,2021,,33.26685833,33.3 [17.8-53.3]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BFA,2021,,36.24874125,36.2 [19.5-55.7]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BGD,2021,,60.34129685,60.3 [36.8-77.1]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BGR,2021,,80.13499718,80.1 [75.6-83.9]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BHR,2021,,73.7091211,73.7 [61.4-83.1]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BHS,2021,,84.04565986,84.0 [69.5-92.1]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BIH,2021,,82.40599065,82.4 [68.5-90.5]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BLR,2021,,79.65582092,79.7 [63.8-88.8]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BLZ,2021,,62.21901145,62.2 [40.0-79.6]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BOL,2021,,75.83287411,75.8 [58.7-87.1]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BRA,2021,,90.33687392,90.3 [85.6-94.0]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BRB,2021,,86.95349138,87.0 [73.4-93.4]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BRN,2021,,80.43241973,80.4 [64.7-90.0]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BTN,2021,,45.34669148,45.3 [24.5-67.6]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",BWA,2021,,60.04219927,60.0 [40.3-76.9]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",CAF,2021,,24.63566349,24.6 [12.2-44.5]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",CAN,2021,,89.2797787,89.3 [86.8-91.3]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",CHE,2021,,88.91975533,88.9 [87.3-90.3]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",CHL,2021,,80.66290988,80.7 [75.5-84.7]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",CHN,2021,,80.45935679,80.5 [77.2-83.1]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",CIV,2021,,36.75927709,36.8 [20.2-55.6]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",CMR,2021,,44.45792307,44.5 [26.8-64.3]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",COD,2021,,32.30720186,32.3 [17.2-52.2]
CANCERSURVIVAL_BREASTCANCER,"Cancer survival for those diagnosed with breast cancer, 5-year net survival (%)",COG,2021,,38.40587107,38.4 [21.5-59.2]
